roll,pitch,yaw
0.080635,0.569455,-1.44244
0.191127,0.6048,-1.23812
0.310034,0.620258,-1.02664
0.430064,0.614821,-0.813895
0.545061,0.588858,-0.605541
0.649361,0.544394,-0.405987
0.738945,0.483973,-0.218354
0.811589,0.411151,-0.0428919
0.867637,0.328265,0.121385
0.907806,0.23906,0.277336
0.932855,0.145243,0.426808
0.942422,0.0495313,0.572573
0.938041,-0.0466015,0.717416
0.918949,-0.140392,0.86484
0.885606,-0.230271,1.01664
0.8363,-0.313662,1.17524
0.772056,-0.388255,1.3427
0.692056,-0.451593,1.52019
0.598198,-0.500497,1.70808
0.492472,-0.53233,1.9055
0.380316,-0.545458,2.10826
0.267024,-0.538823,2.3122
0.158377,-0.512753,2.51221
0.0596891,-0.46931,2.7043
-0.0258783,-0.410431,2.88631
-0.0954678,-0.340198,3.05757
-0.150078,-0.259863,-3.06373
-0.189016,-0.173229,-2.90884
-0.213262,-0.0824453,-2.75955
-0.223419,0.0108241,-2.613
-0.219009,0.104411,-2.46584
-0.200823,0.196366,-2.3162
-0.167862,0.284251,-2.16093
-0.119784,0.365978,-1.99813
-0.057529,0.439474,-1.82674
0.0203993,0.50204,-1.64438
0.112634,0.550262,-1.45103
0.216558,0.581912,-1.24824
0.32746,0.596438,-1.03965
0.439665,0.591694,-0.829889
0.547741,0.568352,-0.623645
0.64602,0.527279,-0.425438
0.73067,0.471157,-0.237712
0.800314,0.402373,-0.061079
0.85472,0.324148,0.104728
0.893696,0.238573,0.262019
0.919384,0.147793,0.413046
0.93075,0.0539936,0.560285
0.929441,-0.0408895,0.706176
0.913993,-0.134542,0.853417
0.884717,-0.225103,1.00405
0.840507,-0.310358,1.16116
0.781031,-0.387733,1.32714
0.70621,-0.454198,1.50334
0.615892,-0.507201,1.69064
0.513372,-0.543908,1.88758
0.40236,-0.56191,2.09111
0.288778,-0.560354,2.29679
0.177398,-0.538617,2.49993
0.0750638,-0.498428,2.6956
-0.0139681,-0.442514,2.88082
-0.087827,-0.373258,3.05496
-0.145996,-0.293814,-3.06406
-0.189323,-0.206552,-2.90821
-0.216491,-0.113853,-2.75853
-0.229325,-0.0184477,-2.61237
-0.226946,0.0778242,-2.46699
-0.210559,0.172575,-2.31963
-0.177843,0.264275,-2.16733
-0.12969,0.349902,-2.00758
-0.0657598,0.426852,-1.83817
0.0157072,0.491835,-1.65761
0.11216,0.542232,-1.46547
0.21954,0.575154,-1.26378
0.334206,0.588687,-1.056
0.449273,0.582241,-0.846964
0.559335,0.556127,-0.64219
0.659009,0.512171,-0.445988
0.744662,0.452954,-0.260792
0.810991,0.381856,-0.0865693
0.861956,0.301684,0.0778369
0.8965,0.215483,0.234359
0.916744,0.12552,0.385478
0.921792,0.0331679,0.532899
0.913138,-0.05903,0.680037
0.890946,-0.14929,0.82975
0.854575,-0.234899,0.984101
0.803754,-0.313585,1.146
0.738616,-0.383102,1.31639
0.660429,-0.441426,1.49592
0.569763,-0.485564,1.68464
0.470302,-0.514045,1.88031
0.36548,-0.524659,2.08033
0.260184,-0.517021,2.28006
0.159575,-0.491718,2.47603
0.067366,-0.449662,2.66602
-0.0127134,-0.393224,2.84695
-0.0788674,-0.324717,3.01864
-0.130609,-0.247194,-3.10151
-0.168363,-0.162971,-2.94584
-0.191963,-0.0739971,-2.79509
-0.201915,0.0179486,-2.64725
-0.198305,0.110235,-2.49947
-0.181057,0.201787,-2.34944
-0.148971,0.289653,-2.1943
-0.101809,0.372169,-2.03138
-0.0388484,0.446103,-1.85874
0.0390408,0.508366,-1.67557
0.131783,0.556366,-1.48109
0.23656,0.588095,-1.27732
0.348575,0.600979,-1.06755
0.462727,0.593575,-0.856687
0.572,0.566815,-0.650244
0.670151,0.522024,-0.452873
0.754575,0.461839,-0.267018
0.823375,0.389407,-0.0926485
0.877098,0.307293,0.0713117
0.915015,0.218047,0.226775
0.937871,0.124369,0.376285
0.946675,0.0284119,0.522565
0.941296,-0.0675723,0.66827
0.921619,-0.161989,0.816134
0.887335,-0.252071,0.969515
0.838178,-0.335841,1.13012
0.774009,-0.410382,1.29979
0.694292,-0.473461,1.48018
0.599969,-0.522521,1.67099
0.494241,-0.554567,1.87099
0.379658,-0.568124,2.07596
0.264089,-0.561717,2.28181
0.153626,-0.535238,2.48401
0.0537617,-0.490929,2.67763
-0.0318567,-0.430983,2.86058
-0.102102,-0.35808,3.03243
-0.156845,-0.275345,-3.0892
-0.196368,-0.185545,-2.93568
-0.220043,-0.0899907,-2.78782
-0.229473,0.00809786,-2.64281
-0.224072,0.106409,-2.498
-0.204185,0.202887,-2.35043
-0.169176,0.29586,-2.19767
-0.117852,0.382406,-2.03647
-0.0497917,0.459626,-1.86486
0.0351113,0.524392,-1.68094
0.135491,0.573439,-1.48433
0.248294,0.604336,-1.27742
0.36768,0.614337,-1.06433
0.486963,0.603695,-0.851332
0.598949,0.57178,-0.645192
0.698331,0.522099,-0.44945
0.781127,0.457309,-0.266078
0.847341,0.380509,-0.0947446
0.897184,0.294545,0.0660791
0.931816,0.202731,0.21944
0.951174,0.106839,0.367253
0.955934,0.00955183,0.512849
0.946307,-0.0876854,0.658542
0.922639,-0.182403,0.806361
0.88459,-0.272568,0.959588
0.830735,-0.355109,1.12069
0.761447,-0.428076,1.29162
0.676861,-0.488696,1.47355
0.578447,-0.534348,1.66622
0.467499,-0.562048,1.8688
0.350936,-0.569867,2.07607
0.234138,-0.556078,2.28286
0.124579,-0.522603,2.48361
0.0267455,-0.471602,2.67364
-0.0565457,-0.405766,2.85239
-0.123628,-0.327959,3.01987
-0.174754,-0.241027,-3.10557
-0.209907,-0.147252,-2.95472
-0.230592,-0.049461,-2.8086
-0.23651,0.0507741,-2.6642
-0.228096,0.150652,-2.51896
-0.203683,0.248254,-2.37042
-0.163381,0.341119,-2.21502
-0.106583,0.426795,-2.04994
-0.0325239,0.502168,-1.87296
0.0596447,0.56453,-1.68258
0.167497,0.609965,-1.47928
0.287423,0.636518,-1.26529
0.413056,0.641847,-1.04634
0.536487,0.625218,-0.82891
0.650345,0.587857,-0.619667
0.749635,0.532484,-0.422748
0.831945,0.46196,-0.239333
0.89663,0.380456,-0.0691634
0.943944,0.290179,0.0901117
0.976971,0.194465,0.242096
0.994704,0.0950994,0.38871
0.997905,-0.00565456,0.533249
0.986654,-0.105757,0.678275
0.961286,-0.203055,0.827256
0.920455,-0.29545,0.982417
0.863495,-0.380369,1.1464
0.789965,-0.453694,1.32143
0.700278,-0.513722,1.50839
0.596073,-0.556211,1.70752
0.481688,-0.579718,1.91508
0.362523,-0.582487,2.12697
0.24602,-0.564397,2.33666
0.138069,-0.526541,2.53916
0.0435344,-0.471322,2.73089
-0.0352177,-0.401463,2.90928
-0.0974466,-0.320394,3.07636
-0.143016,-0.231576,-3.04873
-0.173159,-0.137069,-2.89752
-0.188485,-0.0403594,-2.74982
-0.189427,0.0575489,-2.60347
-0.176077,0.153834,-2.45452
-0.147863,0.247017,-2.30136
-0.104151,0.332738,-2.14101
-0.0447738,0.410416,-1.9716
0.0297314,0.477397,-1.79144
0.119477,0.530819,-1.59993
0.222047,0.566763,-1.39828
0.332863,0.584118,-1.18984
0.444725,0.581997,-0.980432
0.552881,0.560604,-0.774147
0.651018,0.52156,-0.574178
0.73623,0.466949,-0.384356
0.805762,0.399539,-0.205566
0.859806,0.322245,-0.0369015
0.898009,0.238683,0.123449
0.92153,0.150415,0.277758
0.931018,0.0596601,0.428512
0.92671,-0.0315068,0.57821
0.907782,-0.123245,0.727474
0.874946,-0.211095,0.880747
0.828067,-0.293652,1.04037
0.766356,-0.367715,1.20834
0.690458,-0.432311,1.38557
0.600812,-0.483208,1.57289
0.500851,-0.518522,1.76801
0.393393,-0.535877,1.96921
0.284676,-0.534342,2.17187
0.179527,-0.514161,2.37222
0.0825735,-0.476523,2.56603
-0.0021748,-0.42308,2.7505
-0.0730632,-0.356866,2.92507
-0.128589,-0.280344,3.0905
-0.169522,-0.196324,-3.03499
-0.196206,-0.107171,-2.88292
-0.208904,-0.0150767,-2.7341
-0.207781,0.0753557,-2.58562
-0.193098,0.164614,-2.43542
-0.163804,0.249561,-2.28002
-0.120342,0.328911,-2.11825
-0.0614256,0.398198,-1.94685
0.0113917,0.456779,-1.7662
0.0989956,0.500657,-1.5761
0.196305,0.528732,-1.37846
0.298524,0.537754,-1.17822
0.400816,0.529065,-0.977939
0.496415,0.50199,-0.78222
0.582712,0.459515,-0.593743
0.657657,0.404356,-0.412589
0.719099,0.338114,-0.240538
0.765343,0.262489,-0.0765089
0.797626,0.180774,0.0809238
0.81498,0.0950751,0.232561
0.819161,0.00776563,0.382021
0.810082,-0.0785224,0.531364
0.788038,-0.162487,0.683043
0.752404,-0.242702,0.839081
0.703346,-0.316365,1.0015
0.640543,-0.382333,1.1728
0.564598,-0.436984,1.35287
0.478008,-0.480177,1.54049
0.382153,-0.507829,1.73524
0.281741,-0.520769,1.93227
0.180102,-0.516286,2.1303
0.0807628,-0.496079,2.32507
-0.0109986,-0.459663,2.51389
-0.0933954,-0.411502,2.69569
-0.163465,-0.35091,2.86881
-0.221657,-0.282077,3.03488
-0.267867,-0.206355,-3.08839
-0.300812,-0.124551,-2.93423
-0.321176,-0.0403186,-2.78345
-0.328622,0.0459878,-2.63437
-0.322185,0.131246,-2.4847
-0.302677,0.21457,-2.33224
-0.269792,0.293934,-2.17486
-0.223159,0.36718,-2.01063
-0.162693,0.431991,-1.83801
-0.0887333,0.485975,-1.65615
-0.00221313,0.523665,-1.46436
0.0926165,0.545957,-1.26608
0.190637,0.549174,-1.06572
0.287186,0.535706,-0.866559
0.378376,0.504228,-0.672009
0.459213,0.458331,-0.485362
0.527298,0.398206,-0.307135
0.581397,0.328303,-0.13798
0.622113,0.248029,0.021752
0.648781,0.16265,0.175339
0.66361,0.0719421,0.323673
0.664839,-0.0199413,0.470295
0.653801,-0.112923,0.617164
0.628891,-0.203264,0.76723
0.591098,-0.289747,0.922135
0.538357,-0.369345,1.08489
0.472691,-0.440974,1.25631
0.391848,-0.500883,1.43854
0.297228,-0.547329,1.63156
0.191517,-0.576789,1.83358
0.0805585,-0.586694,2.04134
-0.0305098,-0.577232,2.2492
-0.136002,-0.549694,2.45281
-0.230806,-0.505053,2.6478
-0.312981,-0.446768,2.83286
-0.380037,-0.376372,3.00711
-0.432601,-0.297413,-3.11126
-0.470105,-0.211531,-2.95438
-0.494926,-0.12244,-2.802
-0.50575,-0.0306865,-2.65293
-0.503881,0.0606399,-2.50423
-0.489866,0.14916,-2.35398
-0.462206,0.234553,-2.19992
-0.420512,0.315434,-2.03955
-0.364121,0.388661,-1.87107
-0.292795,0.451453,-1.69145
-0.207846,0.501232,-1.50198
-0.110606,0.533811,-1.30301
-0.00632206,0.548777,-1.09842
0.099583,0.545205,-0.892501
0.201696,0.523336,-0.689684
0.291137,0.482151,-0.495124
0.368077,0.426913,-0.309896
0.431174,0.358955,-0.134537
0.479626,0.282087,0.0319148
0.511763,0.197494,0.191695
0.529573,0.10906,0.346555
0.530929,0.0183935,0.499451
0.518513,-0.0714096,0.652596
0.492799,-0.157006,0.80824
0.453364,-0.237513,0.968696
0.399301,-0.309837,1.13545
0.331781,-0.372277,1.31019
0.252448,-0.421601,1.49284
0.162881,-0.456514,1.68291
0.0707368,-0.473743,1.87826
-0.0238399,-0.474573,2.07547
-0.116334,-0.457563,2.27182
-0.202365,-0.424938,2.46336
-0.278742,-0.378767,2.6473
-0.343541,-0.320741,2.82358
-0.394552,-0.254666,2.99122
-0.432831,-0.181485,-3.13052
-0.459509,-0.102395,-2.97256
-0.473268,-0.0201534,-2.81754
-0.476296,0.0656874,-2.66275
-0.465838,0.150947,-2.50677
-0.442291,0.232949,-2.34776
-0.404862,0.310149,-2.18319
-0.352809,0.380119,-2.01194
-0.286766,0.440471,-1.83196
-0.206988,0.488453,-1.64376
-0.115576,0.521816,-1.44775
-0.0171073,0.538723,-1.24619
0.0871475,0.536583,-1.04181
0.187751,0.516511,-0.84027
0.282354,0.479795,-0.643759
0.365354,0.427861,-0.456085
0.435918,0.363028,-0.27946
0.492036,0.287977,-0.112092
0.533476,0.205317,0.047428
0.560729,0.117353,0.201192
0.571952,0.0266127,0.350833
0.569551,-0.0647755,0.499718
0.551065,-0.154723,0.650689
0.518607,-0.240844,0.806017
0.470391,-0.322035,0.96798
0.407241,-0.394478,1.13871
0.32588,-0.458678,1.31856
0.230221,-0.508151,1.50922
0.123783,-0.544502,1.7085
0.00926529,-0.561571,1.91448
-0.107311,-0.561284,2.12351
-0.220609,-0.54061,2.32979
-0.324286,-0.501917,2.53049
-0.414907,-0.446512,2.72095
-0.488855,-0.377538,2.90189
-0.546679,-0.297823,3.07237
-0.586497,-0.209748,-3.04929
-0.610952,-0.116696,-2.89378
-0.621366,-0.0201531,-2.74354
-0.61707,0.0768358,-2.59388
-0.598278,0.174114,-2.44426
-0.564413,0.267496,-2.28957
-0.514478,0.354388,-2.12701
-0.448028,0.432022,-1.95424
-0.371042,0.503148,-1.7743
-0.277354,0.560318,-1.58157
-0.171108,0.601869,-1.37896
-0.0543505,0.624099,-1.16749
0.0660324,0.625368,-0.952421
0.183176,0.605883,-0.740133
0.291592,0.564094,-0.536165
0.384873,0.505457,-0.344548
0.461137,0.433063,-0.166003
0.523463,0.342801,0.000483602
0.567695,0.244476,0.156174
0.594704,0.137263,0.302312
0.605624,0.0273513,0.444208
0.599888,-0.0831933,0.584478
0.578372,-0.19185,0.727551
0.540337,-0.296254,0.876886
0.484692,-0.393757,1.03588
0.406263,-0.482255,1.20797
0.307754,-0.556903,1.39573
0.18786,-0.610168,1.5993
0.0535939,-0.641387,1.81547
-0.0871681,-0.647022,2.03663
-0.225543,-0.628013,2.25562
-0.351708,-0.581219,2.46667
-0.459531,-0.514581,2.66215
-0.546466,-0.429655,2.84174
-0.612943,-0.332744,3.00653
-0.655816,-0.233217,-3.12576
-0.6824,-0.128522,-2.98205
-0.692676,-0.0219616,-2.84251
-0.688116,0.0851099,-2.70359
-0.667933,0.194106,-2.5626
-0.631435,0.299215,-2.41548
-0.578226,0.397612,-2.25989
-0.505825,0.486413,-2.09148
-0.415592,0.56304,-1.90867
-0.305781,0.623482,-1.70967
-0.178584,0.665163,-1.49718
-0.039827,0.683842,-1.27444
0.102347,0.678023,-1.04991
0.237408,0.64807,-0.831771
0.35901,0.597388,-0.624382
0.461573,0.528262,-0.433222
0.545448,0.442776,-0.259857
0.609264,0.346529,-0.101124
0.656224,0.239338,0.0438483
0.686053,0.127007,0.180692
0.700807,0.00286686,0.322054
0.697637,-0.12222,0.462638
0.678019,-0.246366,0.59497
0.642582,-0.369464,0.724156
0.587649,-0.487071,0.865427
0.500856,-0.588215,1.03765
0.387347,-0.674228,1.23244
0.249609,-0.73442,1.4502
0.091288,-0.769323,1.68689
-0.0774199,-0.775241,1.93316
-0.241596,-0.751684,2.17525
-0.388618,-0.701268,2.40148
-0.511203,-0.628628,2.60568
-0.611762,-0.529485,2.77981
-0.686986,-0.417851,2.93321
-0.751146,-0.304512,3.07437
-0.796589,-0.184248,-3.07935
-0.818144,-0.0600982,-2.95324
-0.823916,0.0656701,-2.82977
-0.802347,0.195627,-2.70843
-0.763667,0.321908,-2.57998
-0.718592,0.434287,-2.43013
-0.651885,0.538762,-2.2657
-0.551299,0.625783,-2.08347
-0.425715,0.69512,-1.87947
-0.273607,0.750065,-1.65549
-0.102517,0.777296,-1.41378
0.0682079,0.775344,-1.16633
0.230634,0.744089,-0.92665
0.372304,0.689204,-0.704636
0.489353,0.613447,-0.504741
0.576541,0.525566,-0.323638
0.640776,0.426284,-0.160146
0.684479,0.31908,-0.00543187
0.709267,0.206958,0.139791
0.714744,0.0916344,0.275196
0.704529,-0.0236084,0.409422
0.672688,-0.144203,0.537192
0.624528,-0.259949,0.671968
0.57159,-0.37421,0.814439
0.498375,-0.479646,0.970761
0.409374,-0.566017,1.15096
0.29749,-0.63612,1.35001
0.161202,-0.689794,1.56549
0.0186311,-0.713464,1.79372
-0.128762,-0.711695,2.02629
-0.266126,-0.676222,2.24989
-0.385555,-0.618993,2.45765
-0.492853,-0.538647,2.64702
-0.576875,-0.44338,2.81729
-0.637306,-0.336592,2.97014
-0.678596,-0.222751,3.11137
-0.702462,-0.104604,-3.03812
-0.710478,0.0158745,-2.90797
-0.713158,0.141186,-2.77501
-0.698812,0.265729,-2.63895
-0.661501,0.38818,-2.49368
-0.602307,0.503797,-2.33485
-0.52454,0.615894,-2.16935
-0.416976,0.714628,-1.97873
-0.278181,0.791319,-1.7633
-0.108522,0.84292,-1.51907
0.0835281,0.854343,-1.25404
0.271911,0.83204,-0.992455
0.435878,0.77468,-0.75045
0.567588,0.692947,-0.538282
0.667557,0.587675,-0.358461
0.738922,0.470613,-0.202381
0.791029,0.341055,-0.0687512
0.823035,0.20649,0.0529209
0.836043,0.0689472,0.167964
0.833337,-0.0691249,0.281224
0.809225,-0.201316,0.398246
0.768349,-0.329698,0.52277
0.711335,-0.447477,0.660501
0.632249,-0.556408,0.814719
0.521253,-0.648616,0.996551
0.38211,-0.721353,1.20354
0.208733,-0.768589,1.43892
0.0193508,-0.783711,1.68947
-0.169485,-0.757052,1.93783
-0.337361,-0.699076,2.16639
-0.47564,-0.611853,2.365
-0.583782,-0.505993,2.53665
-0.668494,-0.38657,2.68508
-0.727845,-0.259397,2.81729
-0.768261,-0.12617,2.93838
-0.786035,0.00600246,3.0588
-0.787885,0.139354,-3.10516
-0.777928,0.270799,-2.9802
-0.749933,0.399955,-2.84804
-0.687837,0.515329,-2.6965
-0.600684,0.620304,-2.5255
-0.484634,0.710163,-2.32972
-0.33777,0.779064,-2.10602
-0.166524,0.820844,-1.86109
0.0194711,0.831487,-1.60225
0.203549,0.811783,-1.34644
0.368851,0.761992,-1.10839
0.508448,0.689516,-0.894224
0.618402,0.597702,-0.706775
0.700031,0.493623,-0.539117
0.757911,0.379866,-0.389386
0.795845,0.258658,-0.251841
0.815728,0.133738,-0.122349
0.818799,0.010289,0.00550034
0.806026,-0.112559,0.133786
0.777771,-0.232092,0.265073
0.732146,-0.34682,0.404562
0.670951,-0.456094,0.553816
0.587789,-0.555201,0.719474
0.482027,-0.643531,0.902003
0.350025,-0.71338,1.10775
0.191588,-0.76546,1.33376
0.014933,-0.788893,1.57692
-0.161935,-0.786496,1.82694
-0.329688,-0.753736,2.0684
-0.476085,-0.694195,2.29004
-0.595679,-0.613129,2.48741
-0.699793,-0.521755,2.67126
-0.778963,-0.416569,2.8349
-0.831073,-0.303483,2.98116
-0.864476,-0.184672,3.11712
-0.882577,-0.0629969,-3.04
-0.885212,0.05997,-2.91617
-0.871276,0.179574,-2.79243
-0.841601,0.296486,-2.66336
-0.792828,0.411044,-2.53001
-0.72936,0.523329,-2.3861
-0.642277,0.62566,-2.22344
-0.521355,0.710388,-2.03101
-0.371785,0.773984,-1.81238
-0.196076,0.814172,-1.56979
-0.0069088,0.822693,-1.31442
0.177718,0.798479,-1.06339
0.341947,0.744512,-0.83169
0.471203,0.660103,-0.628171
0.56993,0.558621,-0.451705
0.640532,0.442969,-0.298011
0.688438,0.31958,-0.160428
0.71637,0.186488,-0.0400921
0.727719,0.0511462,0.0745781
0.724029,-0.0854489,0.184063
0.70505,-0.22081,0.296381
0.673353,-0.354997,0.411773
0.62266,-0.484541,0.538862
0.552382,-0.607964,0.681001
0.45291,-0.720776,0.848019
0.316098,-0.816173,1.04698
0.138726,-0.888027,1.28441
-0.0728685,-0.929227,1.55455
-0.301504,-0.93296,1.84127
-0.515002,-0.897573,2.11597
-0.694731,-0.830097,2.35806
-0.834774,-0.735356,2.55917
-0.937829,-0.624146,2.72625
-1.01952,-0.502048,2.87074
-1.077,-0.371783,2.99591
-1.11527,-0.234574,3.11178
-1.1366,-0.0941282,-3.06349
-1.14036,0.0493721,-2.95493
-1.12836,0.192448,-2.845
-1.10095,0.330748,-2.72319
-1.05348,0.464598,-2.59006
-0.982616,0.588077,-2.43622
-0.881503,0.69976,-2.25722
-0.748904,0.791405,-2.05464
-0.579285,0.859619,-1.81734
-0.37569,0.889063,-1.55044
-0.165093,0.883149,-1.27195
0.029554,0.84174,-1.00881
0.199155,0.770798,-0.770089
0.331354,0.675857,-0.566336
0.427804,0.561024,-0.393495
0.495143,0.435135,-0.244465
0.538842,0.30214,-0.111898
0.563222,0.165127,0.0105539
0.570388,0.0262672,0.12803
0.56129,-0.112486,0.24521
0.530064,-0.240382,0.364078
0.481521,-0.363579,0.491927
0.409852,-0.482018,0.634579
0.313654,-0.589206,0.796965
0.189113,-0.68591,0.985654
0.0322813,-0.760408,1.20405
-0.156082,-0.809213,1.45391
-0.362295,-0.822253,1.72087
-0.564939,-0.800553,1.98458
-0.745981,-0.744412,2.22766
-0.89161,-0.663898,2.43922
-1.00551,-0.563296,2.62206
-1.08798,-0.449401,2.77842
-1.1471,-0.326095,2.91712
-1.18642,-0.194994,3.043
-1.20853,-0.0603305,-3.12164
-1.21522,0.0780671,-3.00605
-1.20555,0.216179,-2.88899
-1.1799,0.354938,-2.76864
-1.13399,0.489517,-2.63667
-1.06373,0.619573,-2.49111
-0.961443,0.738492,-2.31823
-0.823673,0.843666,-2.11636
-0.637329,0.924445,-1.86829
-0.408383,0.974534,-1.58076
-0.153989,0.982815,-1.26829
0.0895198,0.949122,-0.966317
0.292089,0.878472,-0.704285
0.447952,0.777837,-0.488331
0.559098,0.659064,-0.314135
0.634022,0.525072,-0.171137
0.680947,0.381731,-0.051216
0.707915,0.234564,0.056307
0.720059,0.0848626,0.154303
0.717488,-0.0652907,0.250327
0.700382,-0.213146,0.34872
0.667163,-0.358524,0.454141
0.614828,-0.497902,0.572203
0.538162,-0.630092,0.709577
0.428947,-0.75103,0.875598
0.277577,-0.854571,1.08103
0.075694,-0.928731,1.33766
-0.167513,-0.965348,1.63468
-0.425192,-0.956217,1.94717
-0.656508,-0.903831,2.23387
-0.839862,-0.817797,2.47471
-0.975662,-0.708143,2.67028
-1.07177,-0.584582,2.82922
-1.13821,-0.451276,2.96311
-1.18232,-0.313062,3.08082
-1.20815,-0.171138,-3.09494
-1.21717,-0.0277166,-2.99174
-1.2113,0.11578,-2.88917
-1.19029,0.258187,-2.78205
-1.15188,0.397462,-2.66648
-1.09218,0.53119,-2.53546
-1.00529,0.656006,-2.38254
-0.883267,0.766735,-2.19813
-0.718937,0.856504,-1.97411
-0.512821,0.914546,-1.70896
-0.277818,0.934299,-1.41575
-0.0470868,0.909145,-1.12393
0.152106,0.846794,-0.86271
0.304938,0.75487,-0.642515
0.417538,0.643612,-0.459615
0.495424,0.519367,-0.304622
0.546894,0.387396,-0.169918
0.576275,0.251075,-0.0471146
0.588035,0.112444,0.0685907
0.582359,-0.0238988,0.184849
0.56059,-0.158464,0.303326
0.521335,-0.285045,0.430389
0.463246,-0.405447,0.568512
0.383476,-0.516669,0.722507
0.280123,-0.608148,0.898606
0.151288,-0.681889,1.0971
-0.000928922,-0.732214,1.31716
-0.169488,-0.754923,1.55246
-0.341228,-0.750905,1.79523
-0.50416,-0.717515,2.02975
-0.646918,-0.657734,2.24568
-0.764281,-0.576896,2.43893
-0.859314,-0.485264,2.61548
-0.931554,-0.381325,2.7742
-0.983796,-0.270682,2.92182
-1.01752,-0.154207,3.05979
-1.03633,-0.0338043,-3.09092
-1.03902,0.0878639,-2.96029
-1.02688,0.209877,-2.82937
-0.997447,0.328945,-2.6924
-0.950642,0.44566,-2.5492
-0.881869,0.554883,-2.39067
-0.787819,0.654704,-2.21481
-0.664276,0.738103,-2.01315
-0.510798,0.801745,-1.78549
-0.33154,0.83745,-1.53361
-0.138735,0.844317,-1.27009
0.0483273,0.817431,-1.01212
0.213845,0.760962,-0.775032
0.348285,0.680332,-0.566763
0.452031,0.580829,-0.386609
0.528591,0.468649,-0.229301
0.580911,0.347241,-0.0902613
0.613705,0.220385,0.0371984
0.62944,0.0906691,0.15792
0.629511,-0.0398098,0.276219
0.617593,-0.175811,0.389288
0.589452,-0.309383,0.507865
0.540476,-0.443333,0.635564
0.467935,-0.570008,0.780517
0.365275,-0.687928,0.948996
0.225464,-0.788619,1.15125
0.0452373,-0.864278,1.39051
-0.172304,-0.906426,1.66566
-0.406664,-0.91022,1.95365
-0.627696,-0.872987,2.22683
-0.81449,-0.801616,2.46676
-0.95864,-0.702281,2.66644
-1.06557,-0.585488,2.8318
-1.14376,-0.455082,2.9728
-1.19759,-0.316946,3.09515
-1.2321,-0.173964,-3.07759
-1.25024,-0.0282405,-2.9737
-1.25351,0.118606,-2.87178
-1.24137,0.264812,-2.76742
-1.20848,0.408828,-2.65753
-1.15483,0.548246,-2.53375
-1.0734,0.679296,-2.38823
-0.956201,0.798251,-2.21062
-0.787513,0.895847,-1.98569
-0.56612,0.962804,-1.70968
-0.306232,0.988787,-1.3938
-0.0442519,0.967592,-1.07584
0.180809,0.903525,-0.793491
0.353145,0.807668,-0.562256
0.478064,0.691482,-0.377273
0.565186,0.56179,-0.226401
0.623578,0.425558,-0.0988917
0.660409,0.284297,0.0137098
0.67935,0.142904,0.118755
0.683226,0.000370747,0.220029
0.673169,-0.142247,0.323414
0.647418,-0.282882,0.431509
0.600709,-0.421024,0.551777
0.531692,-0.552389,0.688249
0.432378,-0.673126,0.848419
0.297199,-0.778129,1.04125
0.121323,-0.859202,1.27283
-0.0939259,-0.907985,1.54244
-0.329248,-0.917017,1.83117
-0.555649,-0.885121,2.11126
-0.747933,-0.817973,2.35812
-0.899064,-0.723958,2.56559
-1.01151,-0.612456,2.73849
-1.0931,-0.488404,2.88435
-1.14969,-0.356433,3.01234
-1.18619,-0.218931,3.12995
-1.20557,-0.0783477,-3.04314
-1.21023,0.0639759,-2.93482
-1.19933,0.206214,-2.82507
-1.17186,0.34577,-2.70929
-1.1245,0.481135,-2.58195
-1.05487,0.609858,-2.4388
-0.954545,0.727493,-2.26955
-0.815147,0.828763,-2.06459
-0.630566,0.90522,-1.81671
